anio,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media,brillo solar total,radiacion media,evaporacion tanque total,evaporacion piche total,nubosidad media,dir viento predominante,velocidad viento media,humedad relativa media,presion atmosferica media,temperatura suelo 1
1970,2,25,1970/2/25,-99.9,-99.9,-99.9,10.6,9.8,-99.9,-99.9,-99.9,-99.9,0.1,-99.9,-99.9,-99.9,-99.9
1970,2,26,1970/2/26,-99.9,-99.9,-99.9,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,2,27,1970/2/27,-99.9,-99.9,-99.9,0,9.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,2,28,1970/2/28,-99.9,-99.9,-99.9,0,3.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,1,1970/3/1,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3.2,-99.9,-99.9,-99.9
1970,3,2,1970/3/2,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3.5,-99.9,-99.9,-99.9
1970,3,3,1970/3/3,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3.1,-99.9,-99.9,-99.9
1970,3,4,1970/3/4,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.6,-99.9,-99.9,-99.9
1970,3,5,1970/3/5,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.5,-99.9,-99.9,-99.9
1970,3,6,1970/3/6,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.7,-99.9,-99.9,-99.9
1970,3,7,1970/3/7,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.3,-99.9,-99.9,-99.9
1970,3,8,1970/3/8,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3.3,-99.9,-99.9,-99.9
1970,3,9,1970/3/9,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.4,-99.9,-99.9,-99.9
1970,3,10,1970/3/10,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.8,-99.9,-99.9,-99.9
1970,3,11,1970/3/11,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.2,-99.9,-99.9,-99.9
1970,3,12,1970/3/12,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,4.4,-99.9,-99.9,-99.9
1970,3,13,1970/3/13,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3,-99.9,-99.9,-99.9
1970,3,14,1970/3/14,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.7,-99.9,-99.9,-99.9
1970,3,15,1970/3/15,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,16,1970/3/16,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,17,1970/3/17,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,18,1970/3/18,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,19,1970/3/19,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,20,1970/3/20,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,21,1970/3/21,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,22,1970/3/22,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,23,1970/3/23,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,24,1970/3/24,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,25,1970/3/25,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
1970,3,26,1970/3/26,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
