Fecha,Hora,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [°C],D.Viento [Med] [°],P.Rocio [Med] [°C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
02/12/2012,23:50:00,12.86,86.14,0,10.37,73.31,8.12,0,0,4.79
2/13/2012,0:00:00,12.89,85.74,0,10.11,86.62,7.8,0,0,4.76
2/13/2012,0:10:00,12.9,86.65,0,9.79,81.72,7.65,0,0,4.44
2/13/2012,0:20:00,12.85,87.01,0,10.1,84.89,8.01,0,0,3.85
2/13/2012,0:30:00,12.85,86.7,0.1,9.5,107.47,7.37,0,0,2.46
2/13/2012,0:40:00,12.85,86.79,0,9.06,113.95,6.95,0,0,4.31
2/13/2012,0:50:00,12.84,88.09,0,9.05,112.15,7.16,0,0,3.68
2/13/2012,1:00:00,12.84,88.7,0,9.25,81.97,7.46,0,0,2.9
2/13/2012,1:10:00,12.84,88.52,0,9.42,102.67,7.6,0,0,2.93
2/13/2012,1:20:00,12.84,88.42,0,9.58,100.45,7.74,0,0,2.47
2/13/2012,1:30:00,12.83,88.22,0,9.59,91.51,7.71,0,0,2.26
2/13/2012,1:40:00,12.83,88.22,0,9.44,113.19,7.57,0,0,2.12
2/13/2012,1:50:00,12.83,88.41,0,9.34,127.12,7.5,0,0,3.07
2/13/2012,2:00:00,12.82,88.15,0,9.37,136.3,7.49,0,0,2.13
2/13/2012,2:10:00,12.81,87.96,0,9.21,156.27,7.3,0,0,4.52
2/13/2012,2:20:00,12.81,87.96,0,9.07,105.17,7.15,0,0,3.57
2/13/2012,2:30:00,12.8,88.06,0,8.97,109.69,7.08,0,0,3.73
2/13/2012,2:40:00,12.8,87.96,0,8.8,133,6.89,0,0,5.49
2/13/2012,2:50:00,12.8,87.99,0,8.6,130.16,6.7,0,0,4.69
2/13/2012,3:00:00,12.79,88.32,0,8.59,168.01,6.75,0,0,3.88
2/13/2012,3:10:00,12.78,87.63,0,8.33,114.94,6.37,0,0,3.86
2/13/2012,3:20:00,12.78,88.63,0.1,8.48,162.8,6.68,0,0,2.59
2/13/2012,3:30:00,12.77,87.81,0,8.53,131.33,6.6,0,0,5.03
2/13/2012,3:40:00,12.76,88.08,0,8.12,106.24,6.24,0,0,4.9
2/13/2012,3:50:00,12.76,88.48,0,8.08,145.13,6.27,0,0,2.17
2/13/2012,4:00:00,12.75,88.51,0,7.91,155.68,6.1,0,0,2.75
2/13/2012,4:10:00,12.75,88.4,0,7.7,115.66,5.88,0,0,3.32
2/13/2012,4:20:00,12.74,88.42,0,7.47,97.66,5.66,0,0,1.91
2/13/2012,4:30:00,12.73,89.09,0,7.62,132.23,5.91,0,0,3.22
2/13/2012,4:40:00,12.72,89.11,0,7.79,167.36,6.08,0,0,3.01
2/13/2012,4:50:00,12.72,88.41,0,7.47,132.37,5.66,0,0,2.47
2/13/2012,5:00:00,12.71,88.53,0,7.55,176.26,5.76,0,0,2.3
2/13/2012,5:10:00,12.7,88.54,0,7.71,166.87,5.91,0,0,2.38
2/13/2012,5:20:00,12.7,88.45,0,7.61,121.47,5.8,0,0,2.33
2/13/2012,5:30:00,12.68,88.57,0,7.63,122.11,5.84,0,0,3.49
2/13/2012,5:40:00,12.67,88.65,0,7.71,177.29,5.93,0,0,2.6
2/13/2012,5:50:00,12.67,88.7,0,7.79,136.01,6.02,0,0,4.15
2/13/2012,6:00:00,12.66,88.63,0,7.82,101.06,6.03,0,0,3.2
2/13/2012,6:10:00,12.66,88.42,0,7.73,173.01,5.91,0,0,1.33
2/13/2012,6:20:00,12.66,88.02,0,7.23,219.36,5.35,0,0.1,2.86
2/13/2012,6:30:00,12.65,89.5,0,6.48,111.29,4.86,0,1.85,2.27
2/13/2012,6:40:00,12.67,90.61,0,6.95,88.85,5.5,0,6.64,2.51
2/13/2012,6:50:00,12.77,90.59,0,7.22,109.32,5.76,0,15.62,3.04
2/13/2012,7:00:00,13.06,90.35,0,7.52,110.53,6.02,0,34.21,3.86
2/13/2012,7:10:00,13.51,89.28,0,8.02,89.33,6.34,0,55.13,1.88
2/13/2012,7:20:00,13.57,88.57,0,8.19,158.87,6.39,0,73.05,1.26
2/13/2012,7:30:00,13.57,88.3,0,8.42,242.97,6.57,0,88.5,2.09
2/13/2012,7:40:00,13.57,86.91,0,8.24,268.39,6.16,0,95.06,1.58
2/13/2012,7:50:00,13.58,86.59,0,8.79,153.37,6.65,0,117.04,1.97
2/13/2012,8:00:00,13.58,85.21,0,9.66,154.35,7.26,0,167.39,1.73
2/13/2012,8:10:00,13.58,83.09,0,9.99,243.94,7.22,0,277.9,3.39
2/13/2012,8:20:00,13.58,82.19,0,10.35,239.08,7.4,0,312.03,3.59
2/13/2012,8:30:00,13.59,80.68,0,10.73,235.69,7.5,0,308.66,2.94
2/13/2012,8:40:00,13.59,77.69,0,11.38,236.25,7.58,0,433.82,3.33
2/13/2012,8:50:00,13.59,74.84,0,11.98,216.71,7.61,0,408.63,2.76
2/13/2012,9:00:00,13.6,71.54,0,13.04,197.73,7.96,0,512.33,4.33
2/13/2012,9:10:00,13.6,67.34,0,14.36,43.27,8.33,0,569.76,6.71
2/13/2012,9:20:00,13.61,64.04,0,14.99,59.16,8.18,0,705.27,8.91
2/13/2012,9:30:00,13.61,64,0,15.04,60.92,8.22,0,739.6,10.59
2/13/2012,9:40:00,13.61,63.96,0,15.31,62.05,8.47,0,790.6,11.34
2/13/2012,9:50:00,13.61,62.93,0,15.64,64.55,8.54,0,810.74,12.95
2/13/2012,10:00:00,13.62,63.73,0,15.36,57.38,8.46,0,834.13,13.15
2/13/2012,10:10:00,13.62,63.04,0,15.86,57.55,8.78,0,862.57,13.76
2/13/2012,10:20:00,13.62,62.91,0,15.9,61.15,8.78,0,893.72,14.16
2/13/2012,10:30:00,13.62,63.81,0,15.91,63.6,9,0,924.2,14.53
2/13/2012,10:40:00,13.62,64.69,0.1,15.83,51.65,9.13,0,948.68,14.8
2/13/2012,10:50:00,13.63,63.7,0,16.06,67.28,9.12,0,980.92,16.78
2/13/2012,11:00:00,13.63,65.29,0,15.66,68.64,9.11,0,985.91,19.11
2/13/2012,11:10:00,13.62,65.89,0,15.71,69.06,9.3,0,1041.92,19
2/13/2012,11:20:00,13.63,64.45,0,16.28,66.21,9.51,0,1056.95,16.77
2/13/2012,11:30:00,13.63,65.21,0,15.87,53.54,9.3,0,1063.91,17.42
2/13/2012,11:40:00,13.63,64.75,0,15.98,56.57,9.29,0,1086.02,18.04
2/13/2012,11:50:00,13.63,62.82,0,16.66,67.21,9.48,0,1095.9,18.03
2/13/2012,12:00:00,13.64,60.54,0,17.37,61.41,9.6,0,1103.4,16.09
2/13/2012,12:10:00,13.63,60.24,0,17.15,58.62,9.32,-0.01,1110.1,17.75
2/13/2012,12:20:00,13.64,58.69,0,17.75,47.03,9.49,0,942.9,13.98
2/13/2012,12:30:00,13.63,63.61,0,15.51,57.52,8.57,0,356.25,17.24
2/13/2012,12:40:00,13.63,65.75,0,15.74,57.26,9.29,0.01,691.01,14.75
2/13/2012,12:50:00,13.63,61.48,0,16.75,51.73,9.24,-0.01,462.14,15.29
2/13/2012,13:00:00,13.63,64.43,0,15.78,58.56,9.02,0.01,509.25,15.86
2/13/2012,13:10:00,13.63,59.35,0,17.94,53.89,9.84,0,1139.8,16.16
2/13/2012,13:20:00,13.64,58.15,0,18.01,48.47,9.6,-0.01,1084.6,15.79
2/13/2012,13:30:00,13.64,57.16,0,18.07,61.9,9.4,0,780.15,16.21
2/13/2012,13:40:00,13.64,61.57,0,16.21,46.97,8.75,0,312.98,16.15
2/13/2012,13:50:00,13.64,62.17,0,16.87,47.03,9.52,0.01,705.33,14.61
2/13/2012,14:00:00,13.63,56.05,0,18.79,51.02,9.78,-0.01,1011.74,15.87
2/13/2012,14:10:00,13.64,57.78,0,17.27,54.33,8.81,0,441.13,16.34
2/13/2012,14:20:00,13.64,59.37,0,16.97,52.45,8.93,0.01,297.88,14.16
2/13/2012,14:30:00,13.64,57.12,0,17.29,71.47,8.66,0,220.49,12.36
2/13/2012,14:40:00,13.63,57.24,0,17.24,41.69,8.64,0,175.34,8.72
2/13/2012,14:50:00,13.64,55.67,0,18.19,63.24,9.11,0,591.52,7.63
2/13/2012,15:00:00,13.64,51.15,0,19.44,84.26,9.02,-0.01,549.75,11.08
2/13/2012,15:10:00,13.64,54.84,0,17.5,90.59,8.24,0.01,87.65,11.52
2/13/2012,15:20:00,13.64,56.68,0,17.12,78.12,8.39,0.01,120.31,8.89
2/13/2012,15:30:00,13.64,56.43,0,17.1,85.55,8.3,0,114.65,4.61
2/13/2012,15:40:00,13.64,56.16,0,17.15,100.97,8.27,0,165.24,5.21
2/13/2012,15:50:00,13.63,54.33,0,18.05,13.69,8.62,-0.01,392.71,7.51
2/13/2012,16:00:00,13.64,53.15,0,18,44.81,8.25,0,236.46,6.25
2/13/2012,16:10:00,13.64,51.74,0,18.69,86.68,8.49,0,306.12,8.33
2/13/2012,16:20:00,13.64,55.8,0,17.25,100.88,8.27,0,30.56,7.45
2/13/2012,16:30:00,13.64,57.81,0,16.85,108.96,8.42,0.01,48.36,2.91
2/13/2012,16:40:00,13.64,58.96,0,16.82,64.12,8.68,0,43.58,3.69
2/13/2012,16:50:00,13.63,64.23,0,16.26,354.03,9.43,0,34.03,4.59
2/13/2012,17:00:00,13.64,66.58,0,15.93,331.55,9.66,0,26.3,3.51
2/13/2012,17:10:00,13.62,67.13,0,15.77,331.59,9.63,0,26.98,3.74
2/13/2012,17:20:00,13.63,68.79,0,15.62,318.7,9.86,0,43.85,6.13
2/13/2012,17:30:00,13.62,69.91,0,15.48,304.81,9.97,0,47.14,4.19
2/13/2012,17:40:00,13.63,69.81,0,15.34,335.73,9.8,0,39.45,4.09
2/13/2012,17:50:00,13.63,70.14,0,15.28,322.67,9.83,0,37.95,3.91
2/13/2012,18:00:00,13.54,71,0,15.08,328.95,9.81,0,23.86,3.88
2/13/2012,18:10:00,13.35,71.79,0,14.66,55.88,9.58,0,8.64,2.65
2/13/2012,18:20:00,13.06,70.73,0,14.3,39.78,9,0,0.92,5.5
2/13/2012,18:30:00,12.97,72.42,0,13.91,43.17,8.98,0,0,5.4
2/13/2012,18:40:00,12.95,73.47,0,13.55,78.28,8.85,0,0,7.34
2/13/2012,18:50:00,12.94,73.79,0,13.17,80.02,8.55,0,0,5.82
2/13/2012,19:00:00,12.94,73.68,0,12.85,85.28,8.21,0,0,5.56
2/13/2012,19:10:00,12.93,73.6,0,12.62,85.71,7.98,0,0,3.59
2/13/2012,19:20:00,12.94,75.57,0,12.72,89.08,8.47,0,0,4.8
2/13/2012,19:30:00,12.93,75.56,0,12.82,71.43,8.57,0,0,4.11
2/13/2012,19:40:00,12.91,75.89,0,12.6,47.88,8.41,0,0,5.35
2/13/2012,19:50:00,12.93,76.82,0,12.68,358.29,8.67,0,0,4.13
2/13/2012,20:00:00,12.92,77.01,0,12.35,17.39,8.39,0,0,3.12
2/13/2012,20:10:00,12.92,77.3,0,12.06,69.63,8.17,0,0,3.13
2/13/2012,20:20:00,12.92,77.4,0,11.77,99.26,7.91,0,0,4.83
2/13/2012,20:30:00,12.91,78,0,11.62,42.16,7.87,0,0,3.76
2/13/2012,20:40:00,12.9,78.23,0,11.52,60.06,7.82,0,0,2.74
2/13/2012,20:50:00,12.9,79.96,0,11.02,151.13,7.66,0,0,3.12
2/13/2012,21:00:00,12.9,82.12,0,10.75,108.85,7.79,0,0,3.44
2/13/2012,21:10:00,12.9,82.22,0,10.86,51.5,7.91,0,0,5.07
2/13/2012,21:20:00,12.9,80.41,0,10.99,23.21,7.71,0,0,3.81
2/13/2012,21:30:00,12.89,79.94,0,10.72,48.18,7.36,0,0,4.5
2/13/2012,21:40:00,12.89,80.28,0,10.42,86.29,7.13,0,0,5.54
2/13/2012,21:50:00,12.9,78.06,0,10.32,103.02,6.61,0,0,5.45
2/13/2012,22:00:00,12.88,81.73,0,9.93,101.59,6.91,0,0,3.01
2/13/2012,22:10:00,12.88,82.54,0,9.82,84.35,6.95,0,0,3.51
2/13/2012,22:20:00,12.89,81.06,0,9.87,189.06,6.74,0,0,1.93
2/13/2012,22:30:00,12.88,81.33,0,9.66,120.21,6.58,0,0,3.24
2/13/2012,22:40:00,12.87,80.12,0,9.67,88.4,6.36,0,0,3.78
2/13/2012,22:50:00,12.88,81.02,0,9.47,88.54,6.34,0,0,2.13
2/13/2012,23:00:00,12.87,80.49,0,9.42,82.89,6.19,0,0,2.87
2/13/2012,23:10:00,12.87,80.99,0,9.41,73.79,6.27,0,0,2.14
2/13/2012,23:20:00,12.87,81.03,0,9.22,92.09,6.09,0,0,3.02
2/13/2012,23:30:00,12.86,81.56,0,9.19,159.38,6.16,0,0,1.91
2/13/2012,23:40:00,12.86,81.96,0,8.96,102.74,6.01,0,0,3.21
2/13/2012,23:50:00,12.85,81.75,0,8.91,149.33,5.92,0,0,2.32
2/14/2012,0:00:00,12.88,81.66,0,8.7,106.99,5.7,0,0,3.5
2/14/2012,0:10:00,12.9,82.85,0,8.46,90.83,5.68,0,0,2.73
2/14/2012,0:20:00,12.84,83.7,0,8.31,224.76,5.68,0,0,1.93
2/14/2012,0:30:00,12.84,85.04,0,7.98,228.53,5.59,0,0,1.5
2/14/2012,0:40:00,12.84,85.17,0,8.13,81.4,5.76,0,0,1.68
2/14/2012,0:50:00,12.84,84.38,0,8.14,104.35,5.63,0,0,1.63
2/14/2012,1:00:00,12.83,85.2,0,7.84,175.08,5.48,0,0,1.07
2/14/2012,1:10:00,12.83,86.42,0,7.55,105.86,5.4,0,0,1.43
2/14/2012,1:20:00,12.83,87.82,0,7.32,141.85,5.41,0,0,1.54
2/14/2012,1:30:00,12.81,88.35,0,7.08,184.14,5.25,0,0,1.07
2/14/2012,1:40:00,12.81,88.95,0,7.02,149.26,5.3,0,0,1.73
2/14/2012,1:50:00,12.81,89.47,0,7.05,116.11,5.42,0,0,2.02
2/14/2012,2:00:00,12.8,89.41,0,7.14,101.74,5.5,0,0,2.63
2/14/2012,2:10:00,12.8,88.83,0,6.73,156,4.99,0,0,1.08
2/14/2012,2:20:00,12.8,89.66,0,6.66,104.08,5.06,0,0,0.84
2/14/2012,2:30:00,12.8,90.2,0,6.69,258.59,5.17,0,0,1.38
2/14/2012,2:40:00,12.79,90.45,0,6.59,62.25,5.12,0,0,1.53
2/14/2012,2:50:00,12.79,90.35,0,6.42,215.13,4.93,0,0,1.71
2/14/2012,3:00:00,12.78,90.48,0,6.25,222.45,4.79,0,0,1.01
2/14/2012,3:10:00,12.77,90.84,0,6.17,109.47,4.76,0,0,2.34
2/14/2012,3:20:00,12.78,91.28,0,6.39,98.01,5.05,0,0,3.04
2/14/2012,3:30:00,12.77,91.01,0,6.38,174.39,5,0,0,1.36
2/14/2012,3:40:00,12.76,90.56,0,6.45,171.38,5,0,0,1.56
2/14/2012,3:50:00,12.76,90.38,0,6.25,93.14,4.77,0,0,3.34
2/14/2012,4:00:00,12.75,90.11,0,6.54,98.01,5.02,0,0,2.68
2/14/2012,4:10:00,12.75,90.02,0,6.21,196.27,4.67,0,0,1.05
2/14/2012,4:20:00,12.74,90.25,0,6.11,61.4,4.61,0,0,0.94
2/14/2012,4:30:00,12.73,90.01,0,6.04,243.07,4.51,0,0,1.45
2/14/2012,4:40:00,12.73,89.67,0,5.78,194.76,4.2,0,0,0.85
2/14/2012,4:50:00,12.72,90.21,0,5.71,216.66,4.21,0,0,1.34
2/14/2012,5:00:00,12.71,90.65,0,5.62,174.93,4.2,0,0,1.17
2/14/2012,5:10:00,12.71,91.24,0,5.72,133.11,4.38,0,0,2.43
2/14/2012,5:20:00,12.7,91.49,0,5.81,102.58,4.51,0,0,2.82
2/14/2012,5:30:00,12.69,91.31,0,5.6,103.6,4.27,0,0,2.14
2/14/2012,5:40:00,12.69,91.59,0,5.67,164.74,4.39,0,0,1.26
2/14/2012,5:50:00,12.68,91.39,0,5.35,214.07,4.04,0,0,1.05
2/14/2012,6:00:00,12.67,92.04,0,5.52,160.1,4.31,0,0,0.8
2/14/2012,6:10:00,12.66,92.73,0,6.03,154.71,4.92,0,0,2.15
2/14/2012,6:20:00,12.66,92.25,0,6.2,87.69,5.02,0,0.01,3.29
2/14/2012,6:30:00,12.65,91.48,0,6.21,97.98,4.91,0,2.18,3.01
2/14/2012,6:40:00,12.68,90.13,0,5.73,273.15,4.21,0,7.01,1.96
2/14/2012,6:50:00,12.74,90.56,0,5.54,222.95,4.1,0,12.79,1.08
2/14/2012,7:00:00,12.88,92.29,0,6.12,124.8,4.94,0,21.13,3.35
2/14/2012,7:10:00,13.05,93.18,0,6.77,99.01,5.73,0,23.91,3.14
2/14/2012,7:20:00,13.23,92.91,0,6.83,39.1,5.75,0,30.31,1.25
2/14/2012,7:30:00,13.54,91.97,0,6.23,265.63,5,0,141.19,1.8
2/14/2012,7:40:00,13.58,91.55,0,6.9,256.29,5.6,0,207.68,0.98
2/14/2012,7:50:00,13.58,89.15,0,7.84,298.94,6.14,0,247.12,1.96
2/14/2012,8:00:00,13.59,84.59,0,8.6,290.41,6.12,0,300.01,3.07
2/14/2012,8:10:00,13.59,82.64,0,8.87,225.99,6.04,0,327.21,2.79
2/14/2012,8:20:00,13.59,80.79,0,9.45,230.87,6.28,0,332.1,2.88
2/14/2012,8:30:00,13.59,79.1,0,9.9,235.92,6.4,0,460.71,2.53
2/14/2012,8:40:00,13.6,75.14,0,10.76,273.15,6.48,0,500.05,2.71
2/14/2012,8:50:00,13.61,69.96,0,11.64,275.76,6.29,0,542.97,2.35
2/14/2012,9:00:00,13.6,64.35,0,13.54,200.12,6.86,0,593.4,2.28
2/14/2012,9:10:00,13.61,63.19,0,13.3,225.37,6.37,0,560.03,2.45
2/14/2012,9:20:00,13.62,64.04,0,13.68,222.03,6.93,0,656.43,3.38
2/14/2012,9:30:00,13.61,60.65,0,14.9,220.35,7.29,0,680.45,3.96
2/14/2012,9:40:00,13.62,59.48,0,15.45,193.6,7.52,-0.01,645.02,3.99
2/14/2012,9:50:00,13.62,58.02,0,15.66,232.43,7.36,0,430.2,2.81
2/14/2012,10:00:00,13.61,57.6,0,15.96,240.71,7.53,0,381.2,2.03
2/14/2012,10:10:00,13.61,54.45,0,16.62,34.25,7.32,0,284.23,6.64
2/14/2012,10:20:00,13.62,53.97,0,16.89,58.16,7.45,0,400.85,8.46
2/14/2012,10:30:00,13.62,52.2,0,17.1,53,7.14,0,467.66,8.79
2/14/2012,10:40:00,13.62,49.28,0,17.98,61.44,7.12,0,497.5,11.3
2/14/2012,10:50:00,13.62,49.03,0,17.37,58.78,6.48,0,294.86,11.74
2/14/2012,11:00:00,13.62,48.69,0,17.5,68.48,6.5,0,366.39,12.74
2/14/2012,11:10:00,13.62,48.39,0,17.65,74.76,6.54,0,294.94,11.71
2/14/2012,11:20:00,13.62,48.68,0,17.94,67.12,6.9,0,393.88,12.01
2/14/2012,11:30:00,13.62,47.99,0,17.67,62.56,6.44,0,234.84,11.61
2/14/2012,11:40:00,13.62,47.91,0,17.6,49.82,6.35,0,246.95,11.18
2/14/2012,11:50:00,13.62,48.48,0,17.9,30.44,6.8,0,507.85,10.77
2/14/2012,12:00:00,13.63,44.15,0,19.56,41.94,6.95,0,805.8,11.99
2/14/2012,12:10:00,13.63,42.62,0,19.03,32.34,5.96,-0.01,445.85,11.84
2/14/2012,12:20:00,13.63,43.31,0,19.47,35.12,6.6,0.01,957.32,12.56
2/14/2012,12:30:00,13.63,41.95,0,19.01,23.78,5.71,-0.01,362.63,14.01
2/14/2012,12:40:00,13.63,43.45,0,18.68,33.37,5.92,0,296.09,12.15
2/14/2012,12:50:00,13.63,42.54,0,18.76,35.11,5.69,0,297.01,13.26
2/14/2012,13:00:00,13.63,42.37,0,19.06,54.98,5.9,0,418.08,14.08
2/14/2012,13:10:00,13.63,42.89,0,18.69,53.17,5.74,0,231.14,12.37
2/14/2012,13:20:00,13.63,39.6,0,19.62,42.01,5.42,0,551.57,13.3
2/14/2012,13:30:00,13.63,39.99,0,19.05,65.85,5.05,-0.01,222.12,16.02
2/14/2012,13:40:00,13.63,41.28,0,18.79,44.76,5.28,0,250.32,12.29
2/14/2012,13:50:00,13.63,41.83,0,18.91,60.99,5.58,0,246.85,14.04
2/14/2012,14:00:00,13.63,41.28,0,19.08,60.95,5.54,0,302.88,11.89
2/14/2012,14:10:00,13.63,40.44,0,19.02,43.71,5.19,0,191.42,10.78
2/14/2012,14:20:00,13.63,42.08,0,18.91,60.53,5.67,0,269.09,11.3
2/14/2012,14:30:00,13.63,41.7,0,18.89,66.09,5.52,0,178.19,12.84
2/14/2012,14:40:00,13.63,41.48,0,19.12,72.76,5.65,0,375.02,8.18
2/14/2012,14:50:00,13.64,41.47,0,19.26,71.15,5.77,0,200.55,13.97
2/14/2012,15:00:00,13.63,45.97,0,18.7,79.84,6.73,0,192.53,11.23
2/14/2012,15:10:00,13.64,51.01,0,18.34,87.59,7.96,0,159.46,8.65
2/14/2012,15:20:00,13.63,54.41,0,17.94,101.21,8.54,0,151.06,8.04
2/14/2012,15:30:00,13.63,52.21,0,18.21,107.58,8.18,0,238.6,6.45
2/14/2012,15:40:00,13.64,50.57,0,19.16,99.73,8.57,-0.01,342.61,9.61
2/14/2012,15:50:00,13.64,55.48,0,17.79,109.81,8.7,0,149.91,8.3
2/14/2012,16:00:00,13.64,55.76,0,17.59,105.05,8.58,0,173.53,9.63
2/14/2012,16:10:00,13.64,55.99,0,17.86,125.65,8.9,0,276.26,6.14
2/14/2012,16:20:00,13.64,52.6,0,19.23,142.97,9.24,-0.01,378.96,5.42
2/14/2012,16:30:00,13.64,48.45,0,18.58,92.72,7.42,0,209.39,10.22
2/14/2012,16:40:00,13.64,49.21,0,18.5,89.37,7.58,0,203.45,8.51
2/14/2012,16:50:00,13.64,54.66,0,17.77,116.68,8.45,0,102.48,5.47
2/14/2012,17:00:00,13.63,55.39,0,17.41,124.51,8.3,0,103.97,6.96
2/14/2012,17:10:00,13.64,57.98,0,17.32,95.77,8.9,0,76.1,9.41
2/14/2012,17:20:00,13.64,60.41,0,16.93,90.49,9.15,0,74.14,7.72
2/14/2012,17:30:00,13.63,60.45,0,16.7,100.1,8.95,0,59.38,8.39
2/14/2012,17:40:00,13.63,62.15,0,16.39,114.28,9.07,0,58.54,4.75
2/14/2012,17:50:00,13.63,62.01,0,16.6,136.72,9.23,0,59.78,3.08
2/14/2012,18:00:00,13.61,60.99,0,16.24,63.4,8.64,0,20.31,3.08
2/14/2012,18:10:00,13.22,59.33,0,15.93,65.3,7.94,0,5.47,4.6
2/14/2012,18:20:00,13.05,61.91,0,15.78,204.94,8.42,0,0.52,2.91
2/14/2012,18:30:00,12.99,66.18,0,15.37,227.15,9.04,0,0,4.47
2/14/2012,18:40:00,12.97,66.83,0,15.2,101.66,9.02,0,0,5.43
2/14/2012,18:50:00,12.96,65.96,0,15.09,62.39,8.72,0,0,4.08
2/14/2012,19:00:00,12.96,64.66,0,14.99,12.09,8.33,0,0,3.88
2/14/2012,19:10:00,12.96,64.89,0,14.85,95.19,8.25,0,0,2.74
2/14/2012,19:20:00,12.95,65.42,0,14.85,36.92,8.37,0,0,3.54
2/14/2012,19:30:00,12.95,65.64,0,14.59,55.41,8.17,0,0,4.28
2/14/2012,19:40:00,12.94,65.51,0,14.4,90.39,7.96,0,0,2.9
2/14/2012,19:50:00,12.94,65.05,0,14.24,103.27,7.71,0,0,4.55
2/14/2012,20:00:00,12.94,65.26,0,14.19,103.71,7.7,0,0,2.81
2/14/2012,20:10:00,12.94,63.66,0,14.42,80.71,7.55,0,0,5.44
2/14/2012,20:20:00,12.93,64.44,0,14.48,58.82,7.79,0,0,7.02
2/14/2012,20:30:00,12.93,64.8,0,14.47,70.22,7.86,0,0,7.64
2/14/2012,20:40:00,12.93,66.49,0,13.93,83.97,7.73,0,0.04,8.42
2/14/2012,20:50:00,12.93,68.16,0,13.61,82.5,7.79,0,0,6.7
2/14/2012,21:00:00,12.92,69.27,0,12.94,86.71,7.39,0,0,8.1
2/14/2012,21:10:00,12.92,70.72,0,12.51,91.86,7.28,0,0,7.82
2/14/2012,21:20:00,12.92,71.59,0,12.23,89.96,7.19,0,0,7.1
2/14/2012,21:30:00,12.91,72.37,0,12.05,95.86,7.18,0,0,4.35
2/14/2012,21:40:00,12.91,72.82,0,12.06,113.51,7.28,0,0,4.32
2/14/2012,21:50:00,12.91,73.06,0,11.92,86.74,7.19,0,0,5.81
2/14/2012,22:00:00,12.9,74.26,0,11.57,88.5,7.09,0,0,7.97
2/14/2012,22:10:00,12.9,74.36,0,11.43,88.21,6.98,0,0,8.39
2/14/2012,22:20:00,12.9,74.6,0,11.35,92.49,6.95,0,0,6.37
2/14/2012,22:30:00,12.9,74.58,0,11.26,84.37,6.86,0,0,5.86
2/14/2012,22:40:00,12.89,75.3,0,11.06,87.57,6.8,0,0,5.73
2/14/2012,22:50:00,12.89,75.39,0,11.03,72.53,6.8,0,0,3.99
2/14/2012,23:00:00,12.89,77.46,0,10.86,215.48,7.02,0,0,2.69
2/14/2012,23:10:00,12.88,80.25,0,10.38,145.08,7.09,0,0,2.62
2/14/2012,23:20:00,12.87,79.99,0,10.41,76.86,7.07,0,0,3.61
2/14/2012,23:30:00,12.88,81.8,0,10.24,157.04,7.23,0,0,2.19
2/14/2012,23:40:00,12.87,80.84,0,10.16,79.95,6.97,0,0,3.86
2/14/2012,23:50:00,12.86,82.33,0,9.95,334.56,7.05,0,0,2.16
2/15/2012,0:00:00,12.9,83.59,0,9.76,66.87,7.08,0,0,2.51
2/15/2012,0:10:00,12.91,82.78,0,9.7,97.91,6.88,0,0,2.88
2/15/2012,0:20:00,12.86,82.13,0,9.47,89.99,6.54,0,0,3.42
2/15/2012,0:30:00,12.85,82.62,0,9.32,95.69,6.48,0,0,3.06
2/15/2012,0:40:00,12.85,82.47,0,9.45,125.57,6.58,0,0,2.9
2/15/2012,0:50:00,12.85,81.48,0,9.16,82.92,6.12,0,0,4.65
2/15/2012,1:00:00,12.84,80.84,0,9.14,93.44,5.98,0,0,3.12
2/15/2012,1:10:00,12.84,79.23,0,9.14,89.22,5.69,0,0,4.23
2/15/2012,1:20:00,12.84,77.32,0,9,94.46,5.2,0,0,4.08
2/15/2012,1:30:00,12.83,78.49,0,8.71,90.82,5.14,0,0,3.76
2/15/2012,1:40:00,12.82,77.62,0,8.62,83.95,4.88,0,0,5.08
2/15/2012,1:50:00,12.83,77.33,0,8.61,96.89,4.81,0,0,2.5
2/15/2012,2:00:00,12.82,82.2,0,8,112.59,5.11,0,0,1.04
2/15/2012,2:10:00,12.81,81.56,0,7.78,89.4,4.78,0,0,4.41
2/15/2012,2:20:00,12.81,82.28,0,7.79,88.33,4.92,0,0,5.15
2/15/2012,2:30:00,12.8,80.38,0,7.82,100.33,4.61,0,0,3.04
2/15/2012,2:40:00,12.8,78.86,0,7.94,93.14,4.45,0,0,4.66
2/15/2012,2:50:00,12.79,82.11,0,7.85,85.75,4.95,0,0,4
2/15/2012,3:00:00,12.79,82.86,0,7.59,88.36,4.83,0,0,2.41
2/15/2012,3:10:00,12.78,83.33,0,7.32,120.65,4.64,0,0,2.37
2/15/2012,3:20:00,12.78,83.81,0,7.32,61.69,4.73,0,0,1.7
2/15/2012,3:30:00,12.77,84.46,0,7.13,90.75,4.65,0,0,4.82
2/15/2012,3:40:00,12.77,85.06,0,7.44,95.73,5.06,0,0,4.42
2/15/2012,3:50:00,12.76,83.92,0,7.53,88.19,4.96,0,0,3.58
2/15/2012,4:00:00,12.75,85.23,0,6.97,228.69,4.63,0,0,1.02
